material,rA,rB,rX,nA,nB,nX,rA_rB_ratio,rA_rX_ratio,rB_rX_ratio,rS_A,rP_A,Z_A,HOMO_A,LUMO_A,EA_A,IP_A,rS_B,rP_B,Z_B,HOMO_B,LUMO_B,EA_B,IP_B,rS_X,rP_X,Z_X,HOMO_X,LUMO_X,EA_X,IP_X,rX_rB_ratio,t_sisso,t,tau,p_t_sisso,exp_label
EuAlO3,1.12,0.54,1.4,3,3,-2,2.07407,0.8,0.385714,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.121861559,0.918512153,2.121859638,0.999640419,1
EuCrO3,1.12,0.62,1.4,3,3,-2,1.80645,0.8,0.442857,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.42222425,0.882135434,2.422223522,0.998892059,1
EuFeO3,1.12,0.64,1.4,3,3,-2,1.75,0.8,0.457143,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.568935854,0.873487048,2.568936538,0.998079126,1
EuGaO3,1.12,0.62,1.4,3,3,-2,1.80645,0.8,0.442857,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.0027,1.3439,31,-2.578899489,-2.578899577,-0.243516492,5.68897238,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.42222425,0.882135434,2.422223522,0.998892059,1
EuMnO3,1.12,0.64,1.4,3,3,-2,1.75,0.8,0.457143,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.568935854,0.873487048,2.568936538,0.998079126,1
EuNiO3,1.12,0.6,1.4,3,3,-2,1.86667,0.8,0.428571,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,2.305466271,0.890956789,2.305463938,0.999284776,1
EuRhO3,1.12,0.66,1.4,3,3,-2,1.69697,0.8,0.471429,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.4595,2.1777,45,-3.372244215,-3.372244331,-0.861204978,8.36732556,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.121210193,2.747691795,0.865006591,2.747693724,0.996243626,1
EuScO3,1.12,0.74,1.4,3,3,-2,1.51351,0.8,0.528571,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,3.847939177,0.832669896,3.847937643,0.805137181,1
EuTiO3,1.12,0.67,1.4,3,3,-2,1.67164,0.8,0.478571,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,2.849907237,0.860827815,2.849905366,0.994488796,1
GdAlO3,1.11,0.54,1.4,3,3,-2,2.05556,0.792857,0.385714,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.15091025,0.914867264,2.15090833,0.99959911,1
GdCoO3,1.11,0.61,1.4,3,3,-2,1.81967,0.792857,0.435714,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.295083472,2.413872235,0.883006215,2.41387073,0.998926217,1
GdCrO3,1.11,0.62,1.4,3,3,-2,1.79032,0.792857,0.442857,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.480269703,0.878634897,2.480268974,0.998622625,1
GdFeO3,1.11,0.64,1.4,3,3,-2,1.73438,0.792857,0.457143,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.636586744,0.870020829,2.636587428,0.99752411,1
GdGaO3,1.11,0.62,1.4,3,3,-2,1.79032,0.792857,0.442857,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.0027,1.3439,31,-2.578899489,-2.578899577,-0.243516492,5.68897238,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.480269703,0.878634897,2.480268974,0.998622625,1
GdMnO3,1.11,0.64,1.4,3,3,-2,1.73438,0.792857,0.457143,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.636586744,0.870020829,2.636587428,0.99752411,1
GdNiO3,1.11,0.6,1.4,3,3,-2,1.85,0.792857,0.428571,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,2.355002701,0.887421246,2.355000367,0.999138868,1
GdRhO3,1.11,0.66,1.4,3,3,-2,1.68182,0.792857,0.471429,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.4595,2.1777,45,-3.372244215,-3.372244331,-0.861204978,8.36732556,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.121210193,2.826322096,0.861574025,2.826324024,0.994955182,1
GdScO3,1.11,0.74,1.4,3,3,-2,1.5,0.792857,0.528571,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,3.990259007,0.82936565,3.990257473,0.704193303,1
GdTiO3,1.11,0.67,1.4,3,3,-2,1.65672,0.792857,0.478571,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,2.934579305,0.857411832,2.934577434,0.99243146,1
GdVO3,1.11,0.64,1.4,3,3,-2,1.73438,0.792857,0.457143,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.636586744,0.870020829,2.636587428,0.99752411,1
HgTiO3,1.14,0.6,1.4,2,4,-2,1.9,0.814286,0.428571,1.1675,1.7351,80,-6.807995517,-0.952083452,1.388583824,10.67976299,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,4.253686204,0.898027874,4.253683871,0.448849802,1
HoAlO3,1.12,0.54,1.4,3,3,-2,2.07407,0.8,0.385714,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.121861559,0.918512153,2.121859638,0.999640419,1
HoCoO3,1.12,0.61,1.4,3,3,-2,1.83607,0.8,0.435714,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.295083472,2.36019449,0.886524168,2.360192985,0.999121946,1
HoCrO3,1.12,0.62,1.4,3,3,-2,1.80645,0.8,0.442857,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.42222425,0.882135434,2.422223522,0.998892059,1
HoFeO3,1.12,0.64,1.4,3,3,-2,1.75,0.8,0.457143,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.568935854,0.873487048,2.568936538,0.998079126,1
HoMnO3,1.12,0.64,1.4,3,3,-2,1.75,0.8,0.457143,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.568935854,0.873487048,2.568936538,0.998079126,1
HoNiO3,1.12,0.6,1.4,3,3,-2,1.86667,0.8,0.428571,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,2.305466271,0.890956789,2.305463938,0.999284776,1
HoRhO3,1.12,0.66,1.4,3,3,-2,1.69697,0.8,0.471429,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.4595,2.1777,45,-3.372244215,-3.372244331,-0.861204978,8.36732556,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.121210193,2.747691795,0.865006591,2.747693724,0.996243626,1
HoScO3,1.12,0.74,1.4,3,3,-2,1.51351,0.8,0.528571,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,3.847939177,0.832669896,3.847937643,0.805137181,1
HoTiO3,1.12,0.67,1.4,3,3,-2,1.67164,0.8,0.478571,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,2.849907237,0.860827815,2.849905366,0.994488796,1
KCaCl3,1.64,1,1.81,1,2,-1,1.64,0.906077,0.552486,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.7984,2.3102,20,-3.766160788,-1.945847603,0.149995456,6.309259883,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.810000615,4.125166289,0.868158199,4.125165674,0.581372742,1
KCaF3,1.64,1,1.33,1,2,-1,1.64,1.23308,0.75188,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.7984,2.3102,20,-3.766160788,-1.945847603,0.149995456,6.309259883,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.329999468,3.645165142,0.901335807,3.645165674,0.899368296,1
KCdCl3,1.64,0.95,1.81,1,2,-1,1.72632,0.906077,0.524862,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.905262717,4.067067429,0.883885703,4.06706787,0.637137379,1
KCdF3,1.64,0.95,1.33,1,2,-1,1.72632,1.23308,0.714286,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.39999944,3.561804152,0.921101943,3.561804712,0.924544797,1
KCoF3,1.64,0.74,1.33,1,2,-1,2.21622,1.23308,0.556391,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,3.582182282,1.014547068,3.582182355,0.918986716,1
KCrF3,1.64,0.8,1.33,1,2,-1,2.05,1.23308,0.601504,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.662499335,3.518289749,0.985968277,3.518290414,0.935255242,1
KCuF3,1.64,0.73,1.33,1,2,-1,2.24658,1.23308,0.548872,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.821918407,3.597498903,1.019472054,3.597498304,0.914565174,1
KFeCl3,1.64,0.78,1.81,1,2,-1,2.10256,0.906077,0.430939,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.32051404,4.149746382,0.941901367,4.149745163,0.55673944,1
KFeF3,1.64,0.78,1.33,1,2,-1,2.10256,1.23308,0.586466,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.705128686,3.534361028,0.995313948,3.534360547,0.931475462,1
KHgF3,1.64,1.02,1.33,1,2,-1,1.60784,1.23308,0.766917,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.1675,1.7351,80,-6.807995517,-0.952083452,1.388583824,10.67976299,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.303922067,3.689620584,0.893664864,3.689620085,0.88306106,1
KIO3,1.64,0.95,1.4,1,5,-2,1.72632,1.17143,0.678571,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.473685141,3.635489853,0.914727672,3.635488922,0.902636577,1
KMgF3,1.64,0.72,1.33,1,2,-1,2.27778,1.23308,0.541353,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.847223531,3.614201721,1.024445088,3.614200412,0.909494008,1
KMnCl3,1.64,0.83,1.81,1,2,-1,1.9759,0.906077,0.458564,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.180720685,4.082086902,0.924062326,4.082089109,0.623095424,1
KMnF3,1.64,0.83,1.33,1,2,-1,1.9759,1.23308,0.62406,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.602410025,3.503776242,0.972274273,3.503775856,0.938500803,1
KNbO3,1.64,0.64,1.4,1,5,-2,2.5625,1.17143,0.457143,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.5834,2.0916,41,-4.453727958,-4.453728111,-1.10549939,7.13506764,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,3.910714361,1.053730407,3.910715044,0.76442721,1
KNiF3,1.64,0.69,1.33,1,2,-1,2.37681,1.23308,0.518797,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.927536204,3.672883705,1.039659619,3.672883733,0.889456202,1
KPaO3,1.64,0.78,1.4,1,5,-2,2.10256,1.17143,0.557143,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.8856,2.5112,91,-2.372951708,-2.372951789,0.007839781,5.399198505,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.794871335,3.624103677,0.986059647,3.624104137,0.906360469,1
KTaO3,1.64,0.64,1.4,1,5,-2,2.5625,1.17143,0.457143,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.4665,2.0433,73,-3.596314935,-3.596315059,-0.282505093,7.686524359,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,3.910714361,1.053730407,3.910715044,0.76442721,1
KUO3,1.64,0.76,1.4,1,5,-2,2.15789,1.17143,0.542857,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.8798,2.4176,92,-1.995272694,-1.995272763,0.546861709,5.590257615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.842105748,3.647727029,0.995189829,3.647726545,0.898486613,1
KVF3,1.64,0.79,1.33,1,2,-1,2.07595,1.23308,0.593985,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.683544197,3.525680478,0.990619071,3.525680585,0.933541782,1
KZnF3,1.64,0.74,1.33,1,2,-1,2.21622,1.23308,0.556391,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,3.582182282,1.014547068,3.582182355,0.918986716,1
LaAlO3,1.36,0.54,1.4,3,3,-2,2.51852,0.971429,0.385714,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,1.772516264,1.005989501,1.772514344,0.999902628,1
LaCoO3,1.36,0.61,1.4,3,3,-2,2.22951,0.971429,0.435714,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.295083472,1.637165753,0.970955041,1.637164248,0.999941265,1
LaCrO3,1.36,0.62,1.4,3,3,-2,2.19355,0.971429,0.442857,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,1.635496304,0.966148333,1.635495575,0.99994163,1
LaCuO3,1.36,0.54,1.4,3,3,-2,2.51852,0.971429,0.385714,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,1.772516264,1.005989501,1.772514344,0.999902628,1
LaErO3,1.36,0.89,1.4,3,3,-2,1.52809,0.971429,0.635714,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,0.2696,2.5511,68,-3.195692292,-1.11604648,0.364098247,6.339470668,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.573034415,3.384517952,0.852235647,3.384517245,0.9599306,1
LaFeO3,1.36,0.64,1.4,3,3,-2,2.125,0.971429,0.457143,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,1.644966125,0.95667629,1.644966809,0.99993953,1
LaGaO3,1.36,0.62,1.4,3,3,-2,2.19355,0.971429,0.442857,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.0027,1.3439,31,-2.578899489,-2.578899577,-0.243516492,5.68897238,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,1.635496304,0.966148333,1.635495575,0.99994163,1
LaHoO3,1.36,0.9,1.4,3,3,-2,1.51111,0.971429,0.642857,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.555555901,3.536276774,0.848530275,3.536276428,0.931011474,1
LaInO3,1.36,0.8,1.4,3,3,-2,1.7,0.971429,0.571429,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.749998688,2.361247221,0.887099833,2.361248534,0.999118474,1
LaLuO3,1.36,0.86,1.4,3,3,-2,1.5814,0.971429,0.614286,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.6229,2.3206,71,-1.753315674,-1.753315735,0.309014449,5.260028343,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.62790622,2.979403038,0.86354851,2.979403795,0.991049297,1
LaMnO3,1.36,0.64,1.4,3,3,-2,2.125,0.971429,0.457143,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,1.644966125,0.95667629,1.644966809,0.99993953,1
LaNiO3,1.36,0.6,1.4,3,3,-2,2.26667,0.971429,0.428571,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,1.643138909,0.975809816,1.643136576,0.999939941,1
LaRhO3,1.36,0.66,1.4,3,3,-2,2.06061,0.971429,0.471429,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.4595,2.1777,45,-3.372244215,-3.372244331,-0.861204978,8.36732556,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.121210193,1.671434847,0.947388171,1.671436776,0.999933248,1
LaRuO3,1.36,0.68,1.4,3,3,-2,2,0.971429,0.485714,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.484,2.1211,44,-3.652617833,-3.652617958,-1.199648337,7.647563123,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.05882474,1.714994986,0.938278669,1.714993775,0.999921456,1
LaScO3,1.36,0.74,1.4,3,3,-2,1.83784,0.971429,0.528571,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,1.951377186,0.911971791,1.951375652,0.999809989,1
LaTiO3,1.36,0.67,1.4,3,3,-2,2.02985,0.971429,0.478571,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,1.691076326,0.942811417,1.691074455,0.999928168,1
LaTmO3,1.36,0.88,1.4,3,3,-2,1.54545,0.971429,0.628571,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.590910176,3.241470378,0.855973523,3.241469294,0.976272082,1
LaVO3,1.36,0.64,1.4,3,3,-2,2.125,0.971429,0.457143,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,1.644966125,0.95667629,1.644966809,0.99993953,1
LaYbO3,1.36,0.87,1.4,3,3,-2,1.56322,0.971429,0.621429,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.609194293,3.106526427,0.859744331,3.106527536,0.985614442,1
